0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.752333	-nan	-nan	0.778079	-nan	-nan	0.778079	0.778079	0.778079	10612.730469	
3.753665	-nan	-nan	0.769888	-nan	-nan	0.769888	0.769888	0.769888	10515.229492	
3.754997	-nan	-nan	0.761742	-nan	-nan	0.761742	0.761742	0.761742	10418.692383	
3.756328	-nan	-nan	0.753643	-nan	-nan	0.753643	0.753643	0.753643	10323.108398	
3.757659	-nan	-nan	0.745592	-nan	-nan	0.745592	0.745592	0.745592	10228.468750	
3.758989	-nan	-nan	0.737589	-nan	-nan	0.737589	0.737589	0.737589	10134.761719	
3.760319	-nan	-nan	0.729635	-nan	-nan	0.729635	0.729635	0.729635	10041.979492	
3.761649	-nan	-nan	0.721731	-nan	-nan	0.721731	0.721731	0.721731	9950.111328	
3.762978	-nan	-nan	0.713877	-nan	-nan	0.713877	0.713877	0.713877	9859.147461	
3.764306	-nan	-nan	0.706074	-nan	-nan	0.706074	0.706074	0.706074	9769.079102	
3.765634	-nan	-nan	0.698324	-nan	-nan	0.698324	0.698324	0.698324	9679.895508	
3.766962	-nan	-nan	0.690625	-nan	-nan	0.690625	0.690625	0.690625	9591.587891	
3.768289	-nan	-nan	0.682980	-nan	-nan	0.682980	0.682980	0.682980	9504.147461	
3.769615	-nan	-nan	0.675388	-nan	-nan	0.675388	0.675388	0.675388	9417.565430	
3.770942	-nan	-nan	0.667849	-nan	-nan	0.667849	0.667849	0.667849	9331.832031	
3.772267	-nan	-nan	0.660366	-nan	-nan	0.660366	0.660366	0.660366	9246.938477	
3.773592	-nan	-nan	0.652937	-nan	-nan	0.652937	0.652937	0.652937	9162.875977	
3.774917	-nan	-nan	0.645563	-nan	-nan	0.645563	0.645563	0.645563	9079.635742	
3.776242	-nan	-nan	0.638245	-nan	-nan	0.638245	0.638245	0.638245	8997.208984	
3.777565	-nan	-nan	0.630983	-nan	-nan	0.630983	0.630983	0.630983	8915.588867	
3.778889	-nan	-nan	0.623777	-nan	-nan	0.623777	0.623777	0.623777	8834.764648	
3.780212	-nan	-nan	0.616628	-nan	-nan	0.616628	0.616628	0.616628	8754.728516	
3.781534	-nan	-nan	0.609536	-nan	-nan	0.609536	0.609536	0.609536	8675.473633	
3.782856	-nan	-nan	0.602501	-nan	-nan	0.602501	0.602501	0.602501	8596.990234	
3.784178	-nan	-nan	0.595523	-nan	-nan	0.595523	0.595523	0.595523	8519.270508	
3.785499	-nan	-nan	0.588603	-nan	-nan	0.588603	0.588603	0.588603	8442.307617	
3.786819	-nan	-nan	0.581741	-nan	-nan	0.581741	0.581741	0.581741	8366.092773	
3.788139	-nan	-nan	0.574937	-nan	-nan	0.574937	0.574937	0.574937	8290.619141	
3.789459	-nan	-nan	0.568191	-nan	-nan	0.568191	0.568191	0.568191	8215.876953	
3.790778	-nan	-nan	0.561503	-nan	-nan	0.561503	0.561503	0.561503	8141.860840	
3.792097	-nan	-nan	0.554873	-nan	-nan	0.554873	0.554873	0.554873	8068.562012	
3.793415	-nan	-nan	0.548301	-nan	-nan	0.548301	0.548301	0.548301	7995.973633	
3.794733	-nan	-nan	0.541788	-nan	-nan	0.541788	0.541788	0.541788	7924.087402	
3.796051	-nan	-nan	0.535334	-nan	-nan	0.535334	0.535334	0.535334	7852.896973	
3.797368	-nan	-nan	0.528938	-nan	-nan	0.528938	0.528938	0.528938	7782.395020	
3.798684	-nan	-nan	0.522600	-nan	-nan	0.522600	0.522600	0.522600	7712.574219	
3.800000	-nan	-nan	0.516321	-nan	-nan	0.516321	0.516321	0.516321	7643.427246	
3.801316	-nan	-nan	0.510101	-nan	-nan	0.510101	0.510101	0.510101	7574.947754	
3.802631	-nan	-nan	0.503938	-nan	-nan	0.503938	0.503938	0.503938	7507.128418	
3.803945	-nan	-nan	0.497835	-nan	-nan	0.497835	0.497835	0.497835	7439.962891	
3.805260	-nan	-nan	0.491789	-nan	-nan	0.491789	0.491789	0.491789	7373.443359	
3.806573	-nan	-nan	0.485801	-nan	-nan	0.485801	0.485801	0.485801	7307.564453	
3.807887	-nan	-nan	0.479872	-nan	-nan	0.479872	0.479872	0.479872	7242.318848	
3.809199	-nan	-nan	0.474000	-nan	-nan	0.474000	0.474000	0.474000	7177.700195	
3.810512	-nan	-nan	0.468186	-nan	-nan	0.468186	0.468186	0.468186	7113.701660	
3.811824	-nan	-nan	0.462430	-nan	-nan	0.462430	0.462430	0.462430	7050.317383	
3.813135	-nan	-nan	0.456731	-nan	-nan	0.456731	0.456731	0.456731	6987.541016	
3.814446	-nan	-nan	0.451089	-nan	-nan	0.451089	0.451089	0.451089	6925.366211	
3.815757	-nan	-nan	0.445504	-nan	-nan	0.445504	0.445504	0.445504	6863.786621	
3.817067	-nan	-nan	0.439976	-nan	-nan	0.439976	0.439976	0.439976	6802.796875	
3.818377	-nan	-nan	0.434505	-nan	-nan	0.434505	0.434505	0.434505	6742.389648	
3.819686	-nan	-nan	0.429090	-nan	-nan	0.429090	0.429090	0.429090	6682.560059	
3.820995	-nan	-nan	0.423732	-nan	-nan	0.423732	0.423732	0.423732	6623.301758	
3.822303	-nan	-nan	0.418429	-nan	-nan	0.418429	0.418429	0.418429	6564.608887	
3.823611	-nan	-nan	0.413182	-nan	-nan	0.413182	0.413182	0.413182	6506.475586	
3.824918	-nan	-nan	0.407990	-nan	-nan	0.407990	0.407990	0.407990	6448.896484	
3.826225	-nan	-nan	0.402854	-nan	-nan	0.402854	0.402854	0.402854	6391.866211	
3.827532	-nan	-nan	0.397772	-nan	-nan	0.397772	0.397772	0.397772	6335.377930	
3.828838	-nan	-nan	0.392745	-nan	-nan	0.392745	0.392745	0.392745	6279.427246	
3.830144	-nan	-nan	0.387772	-nan	-nan	0.387772	0.387772	0.387772	6224.008789	
3.831449	-nan	-nan	0.382853	-nan	-nan	0.382853	0.382853	0.382853	6169.116211	
3.832754	-nan	-nan	0.377987	-nan	-nan	0.377987	0.377987	0.377987	6114.744629	
3.834058	-nan	-nan	0.373175	-nan	-nan	0.373175	0.373175	0.373175	6060.888672	
3.835362	-nan	-nan	0.368416	-nan	-nan	0.368416	0.368416	0.368416	6007.543457	
3.836665	-nan	-nan	0.363710	-nan	-nan	0.363710	0.363710	0.363710	5954.703125	
3.837968	-nan	-nan	0.359055	-nan	-nan	0.359055	0.359055	0.359055	5902.363281	
3.839271	-nan	-nan	0.354453	-nan	-nan	0.354453	0.354453	0.354453	5850.518555	
3.840573	-nan	-nan	0.349903	-nan	-nan	0.349903	0.349903	0.349903	5799.164062	
3.841875	-nan	-nan	0.345403	-nan	-nan	0.345403	0.345403	0.345403	5748.294434	
3.843176	-nan	-nan	0.340955	-nan	-nan	0.340955	0.340955	0.340955	5697.905273	
3.844477	-nan	-nan	0.336557	-nan	-nan	0.336557	0.336557	0.336557	5647.991211	
3.845777	-nan	-nan	0.332209	-nan	-nan	0.332209	0.332209	0.332209	5598.547852	
3.847077	-nan	-nan	0.327911	-nan	-nan	0.327911	0.327911	0.327911	5549.570312	
3.848376	-nan	-nan	0.323663	-nan	-nan	0.323663	0.323663	0.323663	5501.053711	
3.849675	-nan	-nan	0.319463	-nan	-nan	0.319463	0.319463	0.319463	5452.994141	
3.850974	-nan	-nan	0.315313	-nan	-nan	0.315313	0.315313	0.315313	5405.385742	
3.852272	-nan	-nan	0.311210	-nan	-nan	0.311210	0.311210	0.311210	5358.225098	
3.853570	-nan	-nan	0.307156	-nan	-nan	0.307156	0.307156	0.307156	5311.506836	
3.854867	-nan	-nan	0.303148	-nan	-nan	0.303148	0.303148	0.303148	5265.227539	
3.856164	-nan	-nan	0.299188	-nan	-nan	0.299188	0.299188	0.299188	5219.381836	
3.857460	-nan	-nan	0.295275	-nan	-nan	0.295275	0.295275	0.295275	5173.965820	
3.858756	-nan	-nan	0.291408	-nan	-nan	0.291408	0.291408	0.291408	5128.975098	
3.860052	-nan	-nan	0.287587	-nan	-nan	0.287587	0.287587	0.287587	5084.405273	
3.861347	-nan	-nan	0.283812	-nan	-nan	0.283812	0.283812	0.283812	5040.252441	
3.862642	-nan	-nan	0.280081	-nan	-nan	0.280081	0.280081	0.280081	4996.512207	
3.863936	-nan	-nan	0.276396	-nan	-nan	0.276396	0.276396	0.276396	4953.180664	
3.865230	-nan	-nan	0.272755	-nan	-nan	0.272755	0.272755	0.272755	4910.253418	
3.866523	-nan	-nan	0.269157	-nan	-nan	0.269157	0.269157	0.269157	4867.726562	
3.867816	-nan	-nan	0.265604	-nan	-nan	0.265604	0.265604	0.265604	4825.595703	
3.869108	-nan	-nan	0.262093	-nan	-nan	0.262093	0.262093	0.262093	4783.857910	
3.870400	-nan	-nan	0.258625	-nan	-nan	0.258625	0.258625	0.258625	4742.508301	
3.871692	-nan	-nan	0.255199	-nan	-nan	0.255199	0.255199	0.255199	4701.543457	
3.872983	-nan	-nan	0.251816	-nan	-nan	0.251816	0.251816	0.251816	4660.958984	
3.874274	-nan	-nan	0.248474	-nan	-nan	0.248474	0.248474	0.248474	4620.751953	
3.875564	-nan	-nan	0.245173	-nan	-nan	0.245173	0.245173	0.245173	4580.917969	
3.876854	-nan	-nan	0.241912	-nan	-nan	0.241912	0.241912	0.241912	4541.454102	
3.878144	-nan	-nan	0.238692	-nan	-nan	0.238692	0.238692	0.238692	4502.355469	
3.879433	-nan	-nan	0.235512	-nan	-nan	0.235512	0.235512	0.235512	4463.619629	
3.880722	-nan	-nan	0.232372	-nan	-nan	0.232372	0.232372	0.232372	4425.242188	
3.882010	-nan	-nan	0.229271	-nan	-nan	0.229271	0.229271	0.229271	4387.219727	
3.883298	-nan	-nan	0.226208	-nan	-nan	0.226208	0.226208	0.226208	4349.548828	
3.884585	-nan	-nan	0.223184	-nan	-nan	0.223184	0.223184	0.223184	4312.226074	
3.885872	-nan	-nan	0.220197	-nan	-nan	0.220197	0.220197	0.220197	4275.248535	
3.887158	-nan	-nan	0.217248	-nan	-nan	0.217248	0.217248	0.217248	4238.611816	
3.888444	-nan	-nan	0.214337	-nan	-nan	0.214337	0.214337	0.214337	4202.312988	
3.889730	-nan	-nan	0.211462	-nan	-nan	0.211462	0.211462	0.211462	4166.348633	
3.891015	-nan	-nan	0.208623	-nan	-nan	0.208623	0.208623	0.208623	4130.715332	
3.892300	-nan	-nan	0.205821	-nan	-nan	0.205821	0.205821	0.205821	4095.410400	
3.893584	-nan	-nan	0.203054	-nan	-nan	0.203054	0.203054	0.203054	4060.430176	
3.894868	-nan	-nan	0.200322	-nan	-nan	0.200322	0.200322	0.200322	4025.771484	
3.896152	-nan	-nan	0.197625	-nan	-nan	0.197625	0.197625	0.197625	3991.431152	
3.897435	-nan	-nan	0.194963	-nan	-nan	0.194963	0.194963	0.194963	3957.406006	
3.898718	-nan	-nan	0.192335	-nan	-nan	0.192335	0.192335	0.192335	3923.692871	
3.900000	-nan	-nan	0.189740	-nan	-nan	0.189740	0.189740	0.189740	3890.289062	
3.901282	-nan	-nan	0.187179	-nan	-nan	0.187179	0.187179	0.187179	3857.191406	
3.902563	-nan	-nan	0.184651	-nan	-nan	0.184651	0.184651	0.184651	3824.396484	
3.903844	-nan	-nan	0.182155	-nan	-nan	0.182155	0.182155	0.182155	3791.901855	
3.905125	-nan	-nan	0.179691	-nan	-nan	0.179691	0.179691	0.179691	3759.704346	
3.906405	-nan	-nan	0.177260	-nan	-nan	0.177260	0.177260	0.177260	3727.801025	
3.907685	-nan	-nan	0.174860	-nan	-nan	0.174860	0.174860	0.174860	3696.188965	
3.908964	-nan	-nan	0.172491	-nan	-nan	0.172491	0.172491	0.172491	3664.865723	
3.910243	-nan	-nan	0.170153	-nan	-nan	0.170153	0.170153	0.170153	3633.827881	
3.911521	-nan	-nan	0.167845	-nan	-nan	0.167845	0.167845	0.167845	3603.072998	
3.912800	-nan	-nan	0.165568	-nan	-nan	0.165568	0.165568	0.165568	3572.598145	
3.914077	-nan	-nan	0.163320	-nan	-nan	0.163320	0.163320	0.163320	3542.400879	
3.915354	-nan	-nan	0.161101	-nan	-nan	0.161101	0.161101	0.161101	3512.478271	
3.916631	-nan	-nan	0.158912	-nan	-nan	0.158912	0.158912	0.158912	3482.827637	
3.917908	-nan	-nan	0.156751	-nan	-nan	0.156751	0.156751	0.156751	3453.446533	
3.919184	-nan	-nan	0.154619	-nan	-nan	0.154619	0.154619	0.154619	3424.332031	
3.920459	-nan	-nan	0.152515	-nan	-nan	0.152515	0.152515	0.152515	3395.481689	
3.921734	-nan	-nan	0.150438	-nan	-nan	0.150438	0.150438	0.150438	3366.892822	
3.923009	-nan	-nan	0.148389	-nan	-nan	0.148389	0.148389	0.148389	3338.563232	
3.924283	-nan	-nan	0.146367	-nan	-nan	0.146367	0.146367	0.146367	3310.489990	
3.925557	-nan	-nan	0.144372	-nan	-nan	0.144372	0.144372	0.144372	3282.670898	
3.926831	-nan	-nan	0.142403	-nan	-nan	0.142403	0.142403	0.142403	3255.103516	
3.928104	-nan	-nan	0.140460	-nan	-nan	0.140460	0.140460	0.140460	3227.785156	
3.929377	-nan	-nan	0.138543	-nan	-nan	0.138543	0.138543	0.138543	3200.713623	
3.930649	-nan	-nan	0.136651	-nan	-nan	0.136651	0.136651	0.136651	3173.886475	
3.931921	-nan	-nan	0.134784	-nan	-nan	0.134784	0.134784	0.134784	3147.301025	
3.933192	-nan	-nan	0.132943	-nan	-nan	0.132943	0.132943	0.132943	3120.955566	
3.934463	-nan	-nan	0.131126	-nan	-nan	0.131126	0.131126	0.131126	3094.847412	
3.935734	-nan	-nan	0.129333	-nan	-nan	0.129333	0.129333	0.129333	3068.974121	
3.937004	-nan	-nan	0.127564	-nan	-nan	0.127564	0.127564	0.127564	3043.333740	
3.938274	-nan	-nan	0.125819	-nan	-nan	0.125819	0.125819	0.125819	3017.923828	
3.939543	-nan	-nan	0.124097	-nan	-nan	0.124097	0.124097	0.124097	2992.742432	
3.940812	-nan	-nan	0.122398	-nan	-nan	0.122398	0.122398	0.122398	2967.787109	
3.942081	-nan	-nan	0.120722	-nan	-nan	0.120722	0.120722	0.120722	2943.055664	
3.943349	-nan	-nan	0.119068	-nan	-nan	0.119068	0.119068	0.119068	2918.546143	
3.944617	-nan	-nan	0.117437	-nan	-nan	0.117437	0.117437	0.117437	2894.256104	
3.945884	-nan	-nan	0.115827	-nan	-nan	0.115827	0.115827	0.115827	2870.183838	
3.947151	-nan	-nan	0.114239	-nan	-nan	0.114239	0.114239	0.114239	2846.326904	
3.948417	-nan	-nan	0.112673	-nan	-nan	0.112673	0.112673	0.112673	2822.683350	
3.949684	-nan	-nan	0.111127	-nan	-nan	0.111127	0.111127	0.111127	2799.251221	
3.950949	-nan	-nan	0.109603	-nan	-nan	0.109603	0.109603	0.109603	2776.028564	
3.952215	-nan	-nan	0.108099	-nan	-nan	0.108099	0.108099	0.108099	2753.013184	
3.953479	-nan	-nan	0.106615	-nan	-nan	0.106615	0.106615	0.106615	2730.203125	
3.954744	-nan	-nan	0.105152	-nan	-nan	0.105152	0.105152	0.105152	2707.596436	
3.956008	-nan	-nan	0.103708	-nan	-nan	0.103708	0.103708	0.103708	2685.191162	
3.957272	-nan	-nan	0.102284	-nan	-nan	0.102284	0.102284	0.102284	2662.985596	
3.958535	-nan	-nan	0.100879	-nan	-nan	0.100879	0.100879	0.100879	2640.977539	
3.959798	-nan	-nan	0.099493	-nan	-nan	0.099493	0.099493	0.099493	2619.165283	
3.961060	-nan	-nan	0.098126	-nan	-nan	0.098126	0.098126	0.098126	2597.546875	
3.962323	-nan	-nan	0.096778	-nan	-nan	0.096778	0.096778	0.096778	2576.120605	
3.963584	-nan	-nan	0.095447	-nan	-nan	0.095447	0.095447	0.095447	2554.884521	
3.964846	-nan	-nan	0.094135	-nan	-nan	0.094135	0.094135	0.094135	2533.836670	
3.966106	-nan	-nan	0.092841	-nan	-nan	0.092841	0.092841	0.092841	2512.975586	
3.967367	-nan	-nan	0.091564	-nan	-nan	0.091564	0.091564	0.091564	2492.299316	
3.968627	-nan	-nan	0.090305	-nan	-nan	0.090305	0.090305	0.090305	2471.806152	
3.969887	-nan	-nan	0.089063	-nan	-nan	0.089063	0.089063	0.089063	2451.494385	
3.971146	-nan	-nan	0.087838	-nan	-nan	0.087838	0.087838	0.087838	2431.362061	
3.972405	-nan	-nan	0.086630	-nan	-nan	0.086630	0.086630	0.086630	2411.407959	
3.973663	-nan	-nan	0.085438	-nan	-nan	0.085438	0.085438	0.085438	2391.629883	
3.974921	-nan	-nan	0.084262	-nan	-nan	0.084262	0.084262	0.084262	2372.026367	
3.976179	-nan	-nan	0.083103	-nan	-nan	0.083103	0.083103	0.083103	2352.595947	
3.977436	-nan	-nan	0.081959	-nan	-nan	0.081959	0.081959	0.081959	2333.336914	
3.978693	-nan	-nan	0.080831	-nan	-nan	0.080831	0.080831	0.080831	2314.247314	
3.979950	-nan	-nan	0.079718	-nan	-nan	0.079718	0.079718	0.079718	2295.325928	
3.981206	-nan	-nan	0.078621	-nan	-nan	0.078621	0.078621	0.078621	2276.571045	
3.982462	-nan	-nan	0.077538	-nan	-nan	0.077538	0.077538	0.077538	2257.980957	
3.983717	-nan	-nan	0.076471	-nan	-nan	0.076471	0.076471	0.076471	2239.554443	
3.984972	-nan	-nan	0.075418	-nan	-nan	0.075418	0.075418	0.075418	2221.289551	
3.986226	-nan	-nan	0.074379	-nan	-nan	0.074379	0.074379	0.074379	2203.185059	
3.987480	-nan	-nan	0.073355	-nan	-nan	0.073355	0.073355	0.073355	2185.239502	
3.988734	-nan	-nan	0.072345	-nan	-nan	0.072345	0.072345	0.072345	2167.451172	
3.989987	-nan	-nan	0.071349	-nan	-nan	0.071349	0.071349	0.071349	2149.818604	
3.991240	-nan	-nan	0.070366	-nan	-nan	0.070366	0.070366	0.070366	2132.340576	
3.992493	-nan	-nan	0.069397	-nan	-nan	0.069397	0.069397	0.069397	2115.015381	
3.993745	-nan	-nan	0.068442	-nan	-nan	0.068442	0.068442	0.068442	2097.841797	
3.994997	-nan	-nan	0.067499	-nan	-nan	0.067499	0.067499	0.067499	2080.818115	
3.996248	-nan	-nan	0.066569	-nan	-nan	0.066569	0.066569	0.066569	2063.943359	
3.997499	-nan	-nan	0.065653	-nan	-nan	0.065653	0.065653	0.065653	2047.215576	
3.998750	-nan	-nan	0.064748	-nan	-nan	0.064748	0.064748	0.064748	2030.633911	
4.000000	-nan	-nan	0.063857	-nan	-nan	0.063857	0.063857	0.063857	2014.196777	
4.001250	-nan	-nan	0.062977	-nan	-nan	0.062977	0.062977	0.062977	1997.902710	
4.002499	-nan	-nan	0.062110	-nan	-nan	0.062110	0.062110	0.062110	1981.750610	
4.003748	-nan	-nan	0.061254	-nan	-nan	0.061254	0.061254	0.061254	1965.739136	
4.004997	-nan	-nan	0.060411	-nan	-nan	0.060411	0.060411	0.060411	1949.866699	
4.006245	-nan	-nan	0.059579	-nan	-nan	0.059579	0.059579	0.059579	1934.132324	
4.007493	-nan	-nan	0.058758	-nan	-nan	0.058758	0.058758	0.058758	1918.534546	
4.008740	-nan	-nan	0.057949	-nan	-nan	0.057949	0.057949	0.057949	1903.072144	
4.009988	-nan	-nan	0.057151	-nan	-nan	0.057151	0.057151	0.057151	1887.743896	
4.011234	-nan	-nan	0.056364	-nan	-nan	0.056364	0.056364	0.056364	1872.548584	
4.012481	-nan	-nan	0.055588	-nan	-nan	0.055588	0.055588	0.055588	1857.484863	
4.013726	-nan	-nan	0.054823	-nan	-nan	0.054823	0.054823	0.054823	1842.551514	
4.014972	-nan	-nan	0.054068	-nan	-nan	0.054068	0.054068	0.054068	1827.747437	
4.016217	-nan	-nan	0.053324	-nan	-nan	0.053324	0.053324	0.053324	1813.071289	
4.017462	-nan	-nan	0.052590	-nan	-nan	0.052590	0.052590	0.052590	1798.522095	
4.018706	-nan	-nan	0.051866	-nan	-nan	0.051866	0.051866	0.051866	1784.098389	
4.019950	-nan	-nan	0.051152	-nan	-nan	0.051152	0.051152	0.051152	1769.799316	
4.021194	-nan	-nan	0.050448	-nan	-nan	0.050448	0.050448	0.050448	1755.623535	
4.022437	-nan	-nan	0.049754	-nan	-nan	0.049754	0.049754	0.049754	1741.570068	
4.023680	-nan	-nan	0.049069	-nan	-nan	0.049069	0.049069	0.049069	1727.637573	
4.024922	-nan	-nan	0.048394	-nan	-nan	0.048394	0.048394	0.048394	1713.824951	
4.026164	-nan	-nan	0.047728	-nan	-nan	0.047728	0.047728	0.047728	1700.131348	
4.027406	-nan	-nan	0.047071	-nan	-nan	0.047071	0.047071	0.047071	1686.555420	
4.028647	-nan	-nan	0.046424	-nan	-nan	0.046424	0.046424	0.046424	1673.096191	
4.029888	-nan	-nan	0.045785	-nan	-nan	0.045785	0.045785	0.045785	1659.752563	
4.031129	-nan	-nan	0.045155	-nan	-nan	0.045155	0.045155	0.045155	1646.523438	
4.032369	-nan	-nan	0.044534	-nan	-nan	0.044534	0.044534	0.044534	1633.407837	
4.033609	-nan	-nan	0.043922	-nan	-nan	0.043922	0.043922	0.043922	1620.404663	
4.034848	-nan	-nan	0.043318	-nan	-nan	0.043318	0.043318	0.043318	1607.512817	
4.036087	-nan	-nan	0.042722	-nan	-nan	0.042722	0.042722	0.042722	1594.731445	
4.037326	-nan	-nan	0.042135	-nan	-nan	0.042135	0.042135	0.042135	1582.059448	
4.038564	-nan	-nan	0.041556	-nan	-nan	0.041556	0.041556	0.041556	1569.495850	
4.039802	-nan	-nan	0.040984	-nan	-nan	0.040984	0.040984	0.040984	1557.039551	
4.041039	-nan	-nan	0.040421	-nan	-nan	0.040421	0.040421	0.040421	1544.689697	
4.042277	-nan	-nan	0.039866	-nan	-nan	0.039866	0.039866	0.039866	1532.445312	
4.043513	-nan	-nan	0.039318	-nan	-nan	0.039318	0.039318	0.039318	1520.305298	
4.044750	-nan	-nan	0.038778	-nan	-nan	0.038778	0.038778	0.038778	1508.268921	
4.045986	-nan	-nan	0.038245	-nan	-nan	0.038245	0.038245	0.038245	1496.334961	
4.047221	-nan	-nan	0.037720	-nan	-nan	0.037720	0.037720	0.037720	1484.502686	
4.048456	-nan	-nan	0.037202	-nan	-nan	0.037202	0.037202	0.037202	1472.771118	
4.049691	-nan	-nan	0.036691	-nan	-nan	0.036691	0.036691	0.036691	1461.139404	
4.050926	-nan	-nan	0.036187	-nan	-nan	0.036187	0.036187	0.036187	1449.606445	
4.052160	-nan	-nan	0.035691	-nan	-nan	0.035691	0.035691	0.035691	1438.171509	
4.053394	-nan	-nan	0.035201	-nan	-nan	0.035201	0.035201	0.035201	1426.833618	
4.054627	-nan	-nan	0.034718	-nan	-nan	0.034718	0.034718	0.034718	1415.591919	
4.055860	-nan	-nan	0.034241	-nan	-nan	0.034241	0.034241	0.034241	1404.445679	
4.057093	-nan	-nan	0.033772	-nan	-nan	0.033772	0.033772	0.033772	1393.393799	
4.058325	-nan	-nan	0.033308	-nan	-nan	0.033308	0.033308	0.033308	1382.435425	
4.059557	-nan	-nan	0.032852	-nan	-nan	0.032852	0.032852	0.032852	1371.569946	
4.060788	-nan	-nan	0.032401	-nan	-nan	0.032401	0.032401	0.032401	1360.796387	
4.062019	-nan	-nan	0.031957	-nan	-nan	0.031957	0.031957	0.031957	1350.113892	
4.063250	-nan	-nan	0.031519	-nan	-nan	0.031519	0.031519	0.031519	1339.521606	
4.064480	-nan	-nan	0.031087	-nan	-nan	0.031087	0.031087	0.031087	1329.018677	
4.065710	-nan	-nan	0.030661	-nan	-nan	0.030661	0.030661	0.030661	1318.604492	
4.066940	-nan	-nan	0.030241	-nan	-nan	0.030241	0.030241	0.030241	1308.278198	
4.068169	-nan	-nan	0.029826	-nan	-nan	0.029826	0.029826	0.029826	1298.038818	
4.069398	-nan	-nan	0.029418	-nan	-nan	0.029418	0.029418	0.029418	1287.885742	
4.070626	-nan	-nan	0.029015	-nan	-nan	0.029015	0.029015	0.029015	1277.818115	
4.071855	-nan	-nan	0.028618	-nan	-nan	0.028618	0.028618	0.028618	1267.835205	
4.073082	-nan	-nan	0.028226	-nan	-nan	0.028226	0.028226	0.028226	1257.936279	
4.074310	-nan	-nan	0.027839	-nan	-nan	0.027839	0.027839	0.027839	1248.120483	
4.075537	-nan	-nan	0.027458	-nan	-nan	0.027458	0.027458	0.027458	1238.387207	
4.076763	-nan	-nan	0.027083	-nan	-nan	0.027083	0.027083	0.027083	1228.735474	
4.077990	-nan	-nan	0.026712	-nan	-nan	0.026712	0.026712	0.026712	1219.164795	
4.079216	-nan	-nan	0.026347	-nan	-nan	0.026347	0.026347	0.026347	1209.674316	
4.080441	-nan	-nan	0.025987	-nan	-nan	0.025987	0.025987	0.025987	1200.263428	
4.081666	-nan	-nan	0.025631	-nan	-nan	0.025631	0.025631	0.025631	1190.931274	
4.082891	-nan	-nan	0.025281	-nan	-nan	0.025281	0.025281	0.025281	1181.677246	
4.084116	-nan	-nan	0.024935	-nan	-nan	0.024935	0.024935	0.024935	1172.500610	
4.085340	-nan	-nan	0.024595	-nan	-nan	0.024595	0.024595	0.024595	1163.400635	
4.086563	-nan	-nan	0.024258	-nan	-nan	0.024258	0.024258	0.024258	1154.376709	
4.087787	-nan	-nan	0.023927	-nan	-nan	0.023927	0.023927	0.023927	1145.428101	
4.089010	-nan	-nan	0.023600	-nan	-nan	0.023600	0.023600	0.023600	1136.554077	
4.090232	-nan	-nan	0.023278	-nan	-nan	0.023278	0.023278	0.023278	1127.754150	
4.091455	-nan	-nan	0.022960	-nan	-nan	0.022960	0.022960	0.022960	1119.027466	
4.092676	-nan	-nan	0.022647	-nan	-nan	0.022647	0.022647	0.022647	1110.373535	
4.093898	-nan	-nan	0.022338	-nan	-nan	0.022338	0.022338	0.022338	1101.791626	
4.095119	-nan	-nan	0.022033	-nan	-nan	0.022033	0.022033	0.022033	1093.281128	
4.096340	-nan	-nan	0.021733	-nan	-nan	0.021733	0.021733	0.021733	1084.841309	
4.097560	-nan	-nan	0.021436	-nan	-nan	0.021436	0.021436	0.021436	1076.471680	
4.098780	-nan	-nan	0.021144	-nan	-nan	0.021144	0.021144	0.021144	1068.171509	
4.100000	-nan	-nan	0.020856	-nan	-nan	0.020856	0.020856	0.020856	1059.940308	
4.101219	-nan	-nan	0.020571	-nan	-nan	0.020571	0.020571	0.020571	1051.777222	
4.102438	-nan	-nan	0.020291	-nan	-nan	0.020291	0.020291	0.020291	1043.681885	
4.103657	-nan	-nan	0.020015	-nan	-nan	0.020015	0.020015	0.020015	1035.653564	
4.104875	-nan	-nan	0.019742	-nan	-nan	0.019742	0.019742	0.019742	1027.691772	
4.106093	-nan	-nan	0.019473	-nan	-nan	0.019473	0.019473	0.019473	1019.795837	
4.107311	-nan	-nan	0.019208	-nan	-nan	0.019208	0.019208	0.019208	1011.965210	
4.108528	-nan	-nan	0.018946	-nan	-nan	0.018946	0.018946	0.018946	1004.199280	
4.109745	-nan	-nan	0.018689	-nan	-nan	0.018689	0.018689	0.018689	996.497498	
4.110961	-nan	-nan	0.018434	-nan	-nan	0.018434	0.018434	0.018434	988.859314	
4.112177	-nan	-nan	0.018184	-nan	-nan	0.018184	0.018184	0.018184	981.284119	
4.113393	-nan	-nan	0.017936	-nan	-nan	0.017936	0.017936	0.017936	973.771362	
4.114608	-nan	-nan	0.017692	-nan	-nan	0.017692	0.017692	0.017692	966.320557	
4.115823	-nan	-nan	0.017452	-nan	-nan	0.017452	0.017452	0.017452	958.931030	
4.117038	-nan	-nan	0.017215	-nan	-nan	0.017215	0.017215	0.017215	951.602417	
4.118252	-nan	-nan	0.016981	-nan	-nan	0.016981	0.016981	0.016981	944.334045	
4.119466	-nan	-nan	0.016750	-nan	-nan	0.016750	0.016750	0.016750	937.125427	
